,CC16_302,CC16_303,CC16_304,CC16_307,CC16_320a,CC16_320b,CC16_320c,CC16_320d,CC16_320e,CC16_320f,CC16_320g,CC16_320h,CC16_330a,CC16_330b,CC16_330d,CC16_330e,CC16_331_1,CC16_331_2,CC16_331_3,CC16_331_7,CC16_331_9,CC16_332a,CC16_332b,CC16_332c,CC16_332d,CC16_332e,CC16_332f,CC16_333a,CC16_333b,CC16_333c,CC16_333d,CC16_334a,CC16_334b,CC16_334c,CC16_334d,CC16_335,CC16_351B,CC16_351E,CC16_351F,CC16_351G,CC16_351H,CC16_351I,CC16_351K
301408961,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
301408962,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
301409004,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
301409015,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
301409022,1.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0
301409030,2.0,3.0,,0.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1,0,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
301409055,3.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
301409076,1.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
301409129,0.0,2.0,,0.0,0.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
301409168,3.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
301409178,4.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
301409183,1.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301409202,1.0,1.0,,3.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
301409241,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
301409243,3.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,1,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
301409268,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
301409289,3.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301409306,1.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
301409378,0.0,2.0,1.0,1.0,0.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
301409430,3.0,2.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
301409433,2.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
301409448,2.0,3.0,,0.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
301409523,2.0,2.0,,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
301409562,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301409567,2.0,3.0,,0.0,3.0,3.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
301409591,2.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,
301409631,3.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1,0,1,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301409714,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
301409715,2.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301409730,3.0,3.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0
301409753,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
301409758,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,,1.0,0.0,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301409773,2.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
301409799,0.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0,1,1,0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301410890,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301410937,1.0,2.0,,0.0,0.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
301411041,4.0,4.0,1.0,0.0,3.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
301411073,2.0,3.0,,1.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,1,0,0,1,1,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0
301411138,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
301411142,1.0,2.0,,1.0,0.0,3.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,1.0,0.0
301411202,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301411245,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
301411277,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
301411315,3.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
301411331,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
301411352,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301411361,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
301411364,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1,1,1,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
301411396,3.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0
301411440,3.0,4.0,,0.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1,0,1,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
301411461,3.0,3.0,4.0,2.0,3.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
301411462,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
301411464,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,,0.0,1.0,0,1,1,1,1,0.0,,,,,,0.0,0.0,,,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
301411466,1.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
301411470,2.0,1.0,2.0,0.0,3.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
301411502,2.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
301411504,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0,0,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
301411532,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1,1,1,1,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
301411632,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,0.0
301411657,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
301411670,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
301411671,1.0,1.0,,2.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
301411684,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
301412384,4.0,4.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,1,1,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,,,
301412388,2.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
301412510,4.0,4.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
301412545,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
301412637,3.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1,1,1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301412645,2.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301412686,2.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
301412695,2.0,1.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
301412702,1.0,3.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0,0,0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301412712,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
301412721,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
301412733,2.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
301412740,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301412754,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
301412807,3.0,3.0,4.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
301412827,2.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301412845,3.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
301412874,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
301412895,2.0,2.0,2.0,0.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0,1,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
301412898,4.0,4.0,,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
